Date,AXJOA,SPXTR
25-Sep-2017,"56,153.36",4842.41
22-Sep-2017,"56,136.11",4853.2
21-Sep-2017,"55,872.16",4849.95
20-Sep-2017,"56,393.21",4864.61
19-Sep-2017,"56,431.15",4861.52
18-Sep-2017,"56,496.06",4856.08
15-Sep-2017,"56,243.48",4848.84
14-Sep-2017,"56,674.61",4839.29
13-Sep-2017,"56,707.40",4843.04
12-Sep-2017,"56,718.35",4839.31
11-Sep-2017,"56,370.72",4822.8
08-Sep-2017,"55,954.36",4771.02
07-Sep-2017,"56,109.82",4777.93
06-Sep-2017,"56,008.40",4777.69
05-Sep-2017,"56,137.62",4762.75
04-Sep-2017,"56,073.66",#N/A
01-Sep-2017,"56,279.10",4798.99
31-Aug-2017,"56,146.82",4789.18
30-Aug-2017,"55,700.11",4761.72
29-Aug-2017,"55,619.82",4738.62
28-Aug-2017,"56,014.04",4733.97
25-Aug-2017,"56,333.68",4731.46
24-Aug-2017,"56,345.98",4723.03
23-Aug-2017,"56,233.76",4732.76
22-Aug-2017,"56,332.08",4748.73
21-Aug-2017,"56,039.07",4701.82
18-Aug-2017,"56,246.06",4696.22
17-Aug-2017,"56,558.26",4704.73
16-Aug-2017,"56,611.46",4778.28
15-Aug-2017,"56,174.93",4770.15
14-Aug-2017,"55,907.37",4771.43
11-Aug-2017,"55,543.78",4723.73
10-Aug-2017,"56,168.11",4717.4
09-Aug-2017,"56,192.60",4784.94
08-Aug-2017,"55,979.10",4786.12
07-Aug-2017,"56,269.57",4797.13
04-Aug-2017,"55,753.27",4789.11
03-Aug-2017,"55,894.98",4779.99
02-Aug-2017,"55,983.48",4789.54
01-Aug-2017,"56,258.01",4786.27
31-Jul-2017,"55,753.35",4774.56
28-Jul-2017,"55,580.13",4778.02
27-Jul-2017,"56,381.18",4784.26
26-Jul-2017,"56,299.46",4788.41
25-Jul-2017,"55,811.89",4787.04
24-Jul-2017,"55,435.36",4773.1
21-Jul-2017,"55,774.22",4778.07
20-Jul-2017,"56,150.53",4779.84
19-Jul-2017,"55,864.71",4780.25
18-Jul-2017,"55,428.74",4754.27
17-Jul-2017,"56,092.21",4751.33
14-Jul-2017,"56,186.25",4751.43
13-Jul-2017,"55,909.95",4729.25
12-Jul-2017,"55,296.58",4720.28
11-Jul-2017,"55,833.52",4685.64
10-Jul-2017,"55,789.76",4689.25
07-Jul-2017,"55,586.38",4684.88
06-Jul-2017,"56,124.31",4655.02
05-Jul-2017,"56,165.52",4697.34
04-Jul-2017,"56,365.94",#N/A
03-Jul-2017,"55,397.90",4689.61
30-Jun-2017,"55,758.56",4678.36
29-Jun-2017,"56,698.75",4670.96
28-Jun-2017,"55,979.53",4711.33
27-Jun-2017,"55,575.86",4669.27
26-Jun-2017,"55,633.90",4707.27
23-Jun-2017,"55,592.21",4705.73
22-Jun-2017,"55,495.70",4698.4
21-Jun-2017,"55,103.47",4700.5
20-Jun-2017,"55,993.68",4702.82
19-Jun-2017,"56,459.75",4734.48
16-Jun-2017,"56,156.89",4695.23
15-Jun-2017,"56,051.42",4693.86
14-Jun-2017,"56,738.56",4703.53
13-Jun-2017,"56,143.15",4707.88
09-Jun-2017,"55,217.39",4689.79
08-Jun-2017,"55,205.66",4693.67
07-Jun-2017,"55,113.99",4692.29
06-Jun-2017,"55,109.36",4683.96
05-Jun-2017,"55,959.14",4697
02-Jun-2017,"56,282.44",4702.56
01-Jun-2017,"55,796.38",4685.11
31-May-2017,"55,661.89",4649.34
30-May-2017,"55,593.62",4650.76
29-May-2017,"55,485.20",#N/A
26-May-2017,"55,918.73",4655.65
25-May-2017,"56,287.82",4653.59
24-May-2017,"56,085.83",4632.37
23-May-2017,"55,995.79",4620.7
22-May-2017,"56,102.86",4612.12
19-May-2017,"55,674.34",4588.35
18-May-2017,"55,780.33",4557.41
17-May-2017,"56,126.20",4540.58
16-May-2017,"56,751.77",4623.26
15-May-2017,"56,502.10",4625.52
12-May-2017,"56,487.58",4602.96
11-May-2017,"56,888.57",4609.69
10-May-2017,"56,860.53",4618.19
09-May-2017,"56,515.69",4611.21
08-May-2017,"56,815.60",4615.73
05-May-2017,"56,397.60",4615.09
04-May-2017,"56,782.31",4596.24
03-May-2017,"56,932.09",4593.32
02-May-2017,"57,492.71",4598.24
01-May-2017,"57,552.21",4592.78
28-Apr-2017,"57,238.59",4584.82
27-Apr-2017,"57,213.63",4593.57
26-Apr-2017,"57,121.47",4590.56
24-Apr-2017,"56,732.55",4564.93
21-Apr-2017,"56,562.08",4515.9
20-Apr-2017,"56,245.64",4529.65
19-Apr-2017,"56,072.36",4495.56
18-Apr-2017,"56,388.57",4502.66
13-Apr-2017,"56,901.62",4477.07
12-Apr-2017,"57,326.78",4507.76
11-Apr-2017,"57,281.52",4524.71
10-Apr-2017,"57,123.18",4530.57
07-Apr-2017,"56,635.67",4527.2
06-Apr-2017,"56,575.93",4530.93
05-Apr-2017,"56,763.30",4520.86
04-Apr-2017,"56,573.54",4534.25
03-Apr-2017,"56,729.36",4530.98
31-Mar-2017,"56,652.87",4538.21
30-Mar-2017,"56,955.44",4548.46
29-Mar-2017,"56,731.61",4535.01
28-Mar-2017,"56,226.61",4529.17
27-Mar-2017,"55,503.80",4496.53
24-Mar-2017,"55,567.61",4501.11
23-Mar-2017,"55,126.39",4504.92
22-Mar-2017,"54,896.54",4509.65
21-Mar-2017,"55,762.29",4500.98
20-Mar-2017,"55,803.45",4557.12
17-Mar-2017,"56,002.02",4566.17
16-Mar-2017,"55,865.34",4572.16
15-Mar-2017,"55,749.17",4579.44
14-Mar-2017,"55,587.79",4541.26
13-Mar-2017,"55,568.60",4556.44
10-Mar-2017,"55,743.30",4553.28
09-Mar-2017,"55,411.17",4538.36
08-Mar-2017,"55,488.70",4534.68
07-Mar-2017,"55,488.82",4543.75
06-Mar-2017,"55,322.81",4556.72
03-Mar-2017,"55,146.44",4571.6
02-Mar-2017,"55,589.44",4569.17
01-Mar-2017,"54,837.39",4595.73
28-Feb-2017,"54,830.25",4532.93
27-Feb-2017,"54,927.78",4544.51
24-Feb-2017,"55,052.61",4539.25
23-Feb-2017,"55,476.08",4531.39
22-Feb-2017,"55,631.28",4528.97
21-Feb-2017,"55,357.43",4533.46
20-Feb-2017,"55,368.89",#N/A
17-Feb-2017,"55,429.06",4506.2
16-Feb-2017,"55,527.86",4498.56
15-Feb-2017,"55,458.74",4501.99
14-Feb-2017,"54,942.95",4478.98
13-Feb-2017,"54,993.54",4459.83
10-Feb-2017,"54,579.30",4435.42
09-Feb-2017,"54,045.07",4419.4
08-Feb-2017,"53,918.70",4393.31
07-Feb-2017,"53,636.82",4388.87
06-Feb-2017,"53,572.54",4387.67
03-Feb-2017,"53,629.82",4396.95
02-Feb-2017,"53,857.37",4364.85
01-Feb-2017,"53,931.13",4362.1
31-Jan-2017,"53,623.43",4359.81
30-Jan-2017,"54,010.78",4363.67
27-Jan-2017,"54,511.41",4389.85
25-Jan-2017,"54,106.17",4396.57
24-Jan-2017,"53,901.88",4361.56
23-Jan-2017,"53,528.60",4333.1
20-Jan-2017,"53,946.24",4344.67
19-Jan-2017,"54,303.36",4329.96
18-Jan-2017,"54,174.45",4345.57
17-Jan-2017,"54,371.61",4337.2
16-Jan-2017,"54,838.38",#N/A
13-Jan-2017,"54,577.72",4350.11
12-Jan-2017,"55,014.04",4342.09
11-Jan-2017,"55,058.18",4351.32
10-Jan-2017,"54,955.35",4338.64
09-Jan-2017,"55,401.26",4338.62
06-Jan-2017,"54,906.50",4354.05
05-Jan-2017,"54,885.21",4337.45
04-Jan-2017,"54,723.60",4340.75
03-Jan-2017,"54,692.82",4315.08
30-Dec-2016,"54,049.93",4278.66
29-Dec-2016,"54,367.38",4298.39
28-Dec-2016,"54,122.52",4299.46
23-Dec-2016,"53,579.15",4325.17
22-Dec-2016,"53,731.45",4319.33
21-Dec-2016,"53,441.34",4326.85
20-Dec-2016,"53,228.12",4337.36
19-Dec-2016,"52,949.90",4321.02
16-Dec-2016,"52,672.37",4312.4
15-Dec-2016,"52,726.14",4319.84
14-Dec-2016,"53,163.65",4302.93
13-Dec-2016,"52,785.53",4337.86
12-Dec-2016,"52,954.81",4308.94
09-Dec-2016,"52,933.54",4313.6
08-Dec-2016,"52,771.84",4288.1
07-Dec-2016,"52,146.61",4278.44
06-Dec-2016,"51,676.26",4222.04
05-Dec-2016,"51,406.97",4207.57
02-Dec-2016,"51,817.52",4182.81
01-Dec-2016,"52,352.68",4181.15
30-Nov-2016,"51,783.78",4195.73
29-Nov-2016,"51,945.85",4205.99
28-Nov-2016,"52,011.30",4199.39
25-Nov-2016,"52,423.85",4221.02
24-Nov-2016,"52,207.73",#N/A
23-Nov-2016,"52,198.18",4204.49
22-Nov-2016,"51,522.18",4200.95
21-Nov-2016,"50,932.12",4191.68
18-Nov-2016,"51,009.01",4160.58
17-Nov-2016,"50,810.31",4169.87
16-Nov-2016,"50,706.90",4150.21
15-Nov-2016,"50,691.17",4155.62
14-Nov-2016,"50,874.26",4123.81
11-Nov-2016,"50,913.49",4123.69
10-Nov-2016,"50,513.86",4129.46
09-Nov-2016,"48,876.97",4121.03
08-Nov-2016,"49,834.67",4075.61
07-Nov-2016,"49,745.13",4058.3
04-Nov-2016,"49,082.16",3970.02
03-Nov-2016,"49,410.57",3976.56
02-Nov-2016,"49,442.64",3992.76
01-Nov-2016,"50,023.93",4018.47
31-Oct-2016,"50,281.70",4045.89
28-Oct-2016,"49,957.59",4046.36
27-Oct-2016,"50,067.41",4058.75
26-Oct-2016,"50,669.70",4070.76
25-Oct-2016,"51,454.65",4077.8
24-Oct-2016,"51,129.98",4093.22
21-Oct-2016,"51,336.37",4073.85
20-Oct-2016,"51,448.18",4074.18
19-Oct-2016,"51,384.07",4079.5
18-Oct-2016,"51,151.42",4069.99
17-Oct-2016,"50,942.29",4045.07
14-Oct-2016,"51,370.18",4057.28
13-Oct-2016,"51,384.46",4056.45
12-Oct-2016,"51,753.38",4068.92
11-Oct-2016,"51,802.41",4063.92
10-Oct-2016,"51,761.09",4115.12
07-Oct-2016,"51,685.07",4096.25
06-Oct-2016,"51,832.93",4109.49
05-Oct-2016,"51,547.20",4107.4
04-Oct-2016,"51,840.99",4088.17
03-Oct-2016,"51,788.64",4108.13
30-Sep-2016,"51,386.01",4121.06
29-Sep-2016,"51,719.22",4088.47
28-Sep-2016,"51,158.03",4126.83
27-Sep-2016,"51,095.07",4104.18
26-Sep-2016,"51,333.82",4077.71
23-Sep-2016,"51,332.65",4112.69
22-Sep-2016,"50,795.44",4136.41
21-Sep-2016,"50,457.00",4109.63
20-Sep-2016,"50,110.93",4065.2
19-Sep-2016,"50,026.26",4063.94
16-Sep-2016,"50,042.36",4063.97
15-Sep-2016,"49,505.36",4079.32
14-Sep-2016,"49,381.49",4037.83
13-Sep-2016,"49,189.33",4039.92
12-Sep-2016,"49,282.77",4099.47
09-Sep-2016,"50,405.66",4039.95
08-Sep-2016,"50,842.29",4141.46
07-Sep-2016,"51,170.55",4150.51
06-Sep-2016,"51,046.58",4150.11
05-Sep-2016,"51,156.95",#N/A
02-Sep-2016,"50,613.11",4137.7
01-Sep-2016,"51,007.58",4120.17
31-Aug-2016,"51,139.04",4120.29
30-Aug-2016,"51,536.89",4129.34
29-Aug-2016,"51,443.18",4136.75
26-Aug-2016,"51,817.82",4114.68
25-Aug-2016,"52,065.84",4121.09
24-Aug-2016,"52,237.27",4126.65
23-Aug-2016,"52,080.80",4148.17
22-Aug-2016,"51,715.02",4139.97
19-Aug-2016,"51,823.18",4142.23
18-Aug-2016,"51,642.91",4147.64
17-Aug-2016,"51,897.51",4138.42
16-Aug-2016,"51,728.09",4129.68
15-Aug-2016,"51,798.39",4151.69
12-Aug-2016,"51,713.74",4139.63
11-Aug-2016,"51,462.06",4142.72
10-Aug-2016,"51,775.36",4122.65
09-Aug-2016,"51,854.34",4132.96
08-Aug-2016,"51,717.01",4131.19
05-Aug-2016,"51,339.41",4134.56
04-Aug-2016,"51,137.70",4099.21
03-Aug-2016,"51,043.44",4097.3
02-Aug-2016,"51,742.19",4083.25
01-Aug-2016,"52,179.75",4109.28
29-Jul-2016,"51,945.96",4114.51
28-Jul-2016,"51,891.77",4107.75
27-Jul-2016,"51,734.29",4100.81
26-Jul-2016,"51,713.57",4105.57
25-Jul-2016,"51,677.05",4104.13
22-Jul-2016,"51,346.68",4116.5
21-Jul-2016,"51,479.38",4097.82
20-Jul-2016,"51,258.29",4112.61
19-Jul-2016,"50,908.36",4094.61
18-Jul-2016,"50,975.74",4100.4
15-Jul-2016,"50,705.87",4090.49
14-Jul-2016,"50,538.12",4094.28
13-Jul-2016,"50,322.65",4072.77
12-Jul-2016,"49,992.82",4071.85
11-Jul-2016,"49,842.35",4043.49
08-Jul-2016,"48,847.14",4029.75
07-Jul-2016,"48,822.68",3969.19
06-Jul-2016,"48,539.05",3972.26
05-Jul-2016,"48,822.62",3949.72
04-Jul-2016,"49,324.81",#N/A
01-Jul-2016,"48,995.96",3976.68
30-Jun-2016,"48,872.37",3968.21
29-Jun-2016,"48,022.27",3915.1
28-Jun-2016,"47,550.96",3849.05
27-Jun-2016,"47,867.35",3781.02
24-Jun-2016,"47,643.27",3850.7
23-Jun-2016,"49,204.02",3994.18
22-Jun-2016,"49,113.29",3941.45
21-Jun-2016,"49,145.11",3947.94
20-Jun-2016,"48,981.08",3936.91
17-Jun-2016,"48,104.34",3914.15
16-Jun-2016,"47,948.14",3926.93
15-Jun-2016,"47,957.69",3914.02
14-Jun-2016,"48,481.39",3920.93
10-Jun-2016,"49,500.11",3958.68
09-Jun-2016,"49,959.83",3995.28
08-Jun-2016,"50,034.48",4001.98
07-Jun-2016,"50,037.08",3987.96
06-Jun-2016,"49,938.30",3982.74
03-Jun-2016,"49,551.36",3963.23
02-Jun-2016,"49,177.45",3974.76
01-Jun-2016,"49,589.98",3963.1
31-May-2016,"50,101.44",3957.95
30-May-2016,"50,373.13",#N/A
27-May-2016,"50,353.53",3961.67
26-May-2016,"50,187.51",3944.05
25-May-2016,"50,041.35",3944.33
24-May-2016,"49,324.71",3916.77
23-May-2016,"49,542.41",3863.82
20-May-2016,"49,839.82",3871.75
19-May-2016,"49,579.38",3847.97
18-May-2016,"49,882.46",3862.25
17-May-2016,"50,251.43",3860.88
16-May-2016,"49,786.81",3896.36
13-May-2016,"49,508.50",3858.17
12-May-2016,"49,790.13",3890.85
11-May-2016,"49,799.57",3891.13
10-May-2016,"49,526.05",3926.63
09-May-2016,"49,321.29",3878.14
06-May-2016,"48,973.66",3875.18
05-May-2016,"48,853.45",3862.4
04-May-2016,"48,776.88",3862.4
03-May-2016,"49,542.18",3884.63
02-May-2016,"48,516.23",3918.53
29-Apr-2016,"48,601.81",3888.13
28-Apr-2016,"48,353.92",3907.88
27-Apr-2016,"47,999.84",3944.02
26-Apr-2016,"48,304.61",3937.23
22-Apr-2016,"48,450.07",3937
21-Apr-2016,"48,786.38",3936.8
20-Apr-2016,"48,260.46",3957.25
19-Apr-2016,"48,009.35",3954.01
18-Apr-2016,"47,530.46",3941.86
15-Apr-2016,"47,718.72",3916.17
14-Apr-2016,"47,359.14",3920.03
13-Apr-2016,"46,767.30",3918.95
12-Apr-2016,"46,036.28",3879.42
11-Apr-2016,"45,628.12",3842.17
08-Apr-2016,"45,683.98",3852.72
07-Apr-2016,"45,928.82",3841.98
06-Apr-2016,"45,756.89",3888.41
05-Apr-2016,"45,556.60",3846.59
04-Apr-2016,"46,209.44",3886
01-Apr-2016,"46,247.06",3897.66
31-Mar-2016,"47,018.56",3873.11
30-Mar-2016,"46,345.54",3881.01
29-Mar-2016,"46,291.38",3863.8
24-Mar-2016,"47,028.51",3827.14
23-Mar-2016,"47,564.96",3828.58
22-Mar-2016,"47,771.75",3853.18
21-Mar-2016,"47,765.59",3855.97
18-Mar-2016,"47,918.39",3852.15
17-Mar-2016,"47,777.57",3835.26
16-Mar-2016,"47,316.29",3810.09
15-Mar-2016,"47,242.88",3788.62
14-Mar-2016,"47,924.56",3795.53
11-Mar-2016,"47,748.35",3800.07
10-Mar-2016,"47,596.75",3737.74
09-Mar-2016,"47,609.14",3736.92
08-Mar-2016,"47,139.45",3717.49
07-Mar-2016,"47,451.67",3759.05
04-Mar-2016,"46,964.60",3755.47
03-Mar-2016,"46,875.01",3743.02
02-Mar-2016,"46,317.15",3729.59
01-Mar-2016,"45,368.46",3713.7
29-Feb-2016,"44,893.36",3627.06
26-Feb-2016,"44,827.79",3656.42
25-Feb-2016,"44,824.71",3662.84
24-Feb-2016,"44,767.05",3620.87
23-Feb-2016,"45,699.97",3604.68
22-Feb-2016,"45,865.89",3649.92
19-Feb-2016,"45,401.12",3597.92
18-Feb-2016,"45,758.95",3597.49
17-Feb-2016,"44,735.54",3614.16
16-Feb-2016,"44,987.21",3555.2
15-Feb-2016,"44,255.84",#N/A
12-Feb-2016,"43,542.09",3496.28
11-Feb-2016,"44,051.32",3428.99
10-Feb-2016,"43,604.03",3471.04
09-Feb-2016,"44,118.95",3470.5
08-Feb-2016,"45,422.76",3472.08
05-Feb-2016,"45,429.91",3521.6
04-Feb-2016,"45,468.10",3587.71
03-Feb-2016,"44,522.27",3581.53
02-Feb-2016,"45,586.45",3562.52
01-Feb-2016,"46,045.36",3630.46
29-Jan-2016,"45,697.84",3631.96
28-Jan-2016,"45,429.80",3544.13
27-Jan-2016,"45,157.88",3524.33
25-Jan-2016,"45,706.76",3513.11
22-Jan-2016,"44,879.55",3568.9
21-Jan-2016,"44,405.28",3497.94
20-Jan-2016,"44,200.07",3479.75
19-Jan-2016,"44,761.92",3520.4
18-Jan-2016,"44,356.88",#N/A
15-Jan-2016,"44,668.18",3518.51
14-Jan-2016,"44,818.75",3596.03
13-Jan-2016,"45,531.35",3536.92
12-Jan-2016,"44,962.53",3627.06
11-Jan-2016,"45,027.39",3598.97
08-Jan-2016,"45,562.38",3595.91
07-Jan-2016,"45,740.40",3635.29
06-Jan-2016,"46,770.12",3723.44
05-Jan-2016,"47,329.74",3771.57
04-Jan-2016,"48,114.66",3763.99
31-Dec-2015,"48,346.39",3821.6
30-Dec-2015,"48,566.25",3857.9
29-Dec-2015,"48,086.08",3885.55
24-Dec-2015,"47,443.45",3852.31
23-Dec-2015,"46,843.35",3858.47
22-Dec-2015,"46,614.79",3810.85
21-Dec-2015,"46,545.17",3777.15
18-Dec-2015,"46,521.45",3747.56
17-Dec-2015,"46,479.08",3815.46
16-Dec-2015,"45,808.94",3873.12
15-Dec-2015,"44,725.08",3817.36
14-Dec-2015,"44,898.57",3777.22
11-Dec-2015,"45,817.31",3759.09
10-Dec-2015,"45,892.62",3832.93
09-Dec-2015,"46,281.93",3823.9
08-Dec-2015,"46,538.22",3853.48
07-Dec-2015,"46,967.21",3878.31
04-Dec-2015,"46,929.96",3905.31
03-Dec-2015,"47,623.30",3826.74
02-Dec-2015,"47,900.96",3882.38
01-Dec-2015,"47,970.63",3924.63
30-Nov-2015,"47,063.16",3882.84
27-Nov-2015,"47,389.50",3900.74
26-Nov-2015,"47,463.24",#N/A
25-Nov-2015,"47,308.25",3897.57
24-Nov-2015,"47,598.90",3897.67
23-Nov-2015,"48,053.02",3892.8
20-Nov-2015,"47,868.34",3897.45
19-Nov-2015,"47,742.15",3882.06
18-Nov-2015,"46,741.15",3886.26
17-Nov-2015,"46,605.74",3824.14
16-Nov-2015,"45,562.72",3828.46
13-Nov-2015,"45,994.66",3771.58
12-Nov-2015,"46,672.45",3814.29
11-Nov-2015,"46,642.44",3867.71
10-Nov-2015,"46,320.45",3880.23
09-Nov-2015,"46,504.50",3873.37
06-Nov-2015,"47,353.08",3910.98
05-Nov-2015,"47,057.83",3911.89
04-Nov-2015,"47,413.16",3915.52
03-Nov-2015,"47,385.33",3928.05
02-Nov-2015,"46,720.88",3917.3
30-Oct-2015,"47,387.35",3871.33
29-Oct-2015,"47,635.32",3890.04
28-Oct-2015,"48,246.40",3891.35
27-Oct-2015,"48,345.23",3845.45
26-Oct-2015,"48,361.88",3855.29
23-Oct-2015,"48,394.17",3862.65
22-Oct-2015,"47,600.91",3820.49
21-Oct-2015,"47,460.40",3757.91
20-Oct-2015,"47,345.27",3779.44
19-Oct-2015,"47,653.96",3784.72
16-Oct-2015,"47,640.05",3783.64
15-Oct-2015,"47,294.94",3766.43
14-Oct-2015,"46,998.38",3711.11
13-Oct-2015,"47,048.67",3728.48
12-Oct-2015,"47,320.07",3753.73
09-Oct-2015,"47,743.48",3748.96
08-Oct-2015,"47,116.28",3746.12
07-Oct-2015,"47,003.01",3713.36
06-Oct-2015,"46,725.93",3682.33
05-Oct-2015,"46,573.41",3695.61
02-Oct-2015,"45,682.57",3629.04
01-Oct-2015,"46,223.29",3577.47
30-Sep-2015,"45,404.89",3570.17
29-Sep-2015,"44,471.39",3503.13
28-Sep-2015,"46,234.36",3498.61
25-Sep-2015,"45,585.46",3589.71
24-Sep-2015,"45,852.05",3591.37
23-Sep-2015,"45,187.24",3603.49
22-Sep-2015,"46,134.70",3610.7
